# 实体清单（T0 全量覆盖）—— 脚本产出，⛔ 不许手写
# 口径：每行 = 一个盘上真实实体；`状态数` = 该实体在 策划/状态矩阵.tsv 里展开的行数
# 生成脚本：tools/probes/enumerate/enum_all.py
# 生成时间：见 .ai-tmp/test/t0-red-rows.md（三张 .tsv 按「稳定排序、两次运行逐字节相同」硬要求不写挂钟时刻）
# 维度码表：D1资源 D2几何 D3材质 D4UI D5动画 D6特效 D7音乐 D8音效 D9碰撞 D10逻辑 D11输入 D12流程 S1数值 S2性能 S3设置
# 判据类型：脚本断言 / 参考物比对 / 并排图 / 阻塞(登记)
维度	实体	载体/路径	出处	状态数	判据类型	归属片
D2几何	tile:Tiles/cave/066	client/Assets/Resources/Clover/D2/Tiles/cave/066.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:230 (键 cave/066  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/066.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/067	client/Assets/Resources/Clover/D2/Tiles/cave/067.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:222 (键 cave/067  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/067.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/068	client/Assets/Resources/Clover/D2/Tiles/cave/068.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:221 (键 cave/068  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/068.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/069	client/Assets/Resources/Clover/D2/Tiles/cave/069.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:178 (键 cave/069  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/069.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/070	client/Assets/Resources/Clover/D2/Tiles/cave/070.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:178 (键 cave/070  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/070.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/071	client/Assets/Resources/Clover/D2/Tiles/cave/071.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:212 (键 cave/071  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/071.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/072	client/Assets/Resources/Clover/D2/Tiles/cave/072.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:211 (键 cave/072  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/072.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/073	client/Assets/Resources/Clover/D2/Tiles/cave/073.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:205 (键 cave/073  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/073.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/074	client/Assets/Resources/Clover/D2/Tiles/cave/074.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:204 (键 cave/074  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/074.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/075	client/Assets/Resources/Clover/D2/Tiles/cave/075.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/075  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/075.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/076	client/Assets/Resources/Clover/D2/Tiles/cave/076.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/076  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/076.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/077	client/Assets/Resources/Clover/D2/Tiles/cave/077.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/077  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/077.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/078	client/Assets/Resources/Clover/D2/Tiles/cave/078.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/078  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/078.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/079	client/Assets/Resources/Clover/D2/Tiles/cave/079.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/079  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/079.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/080	client/Assets/Resources/Clover/D2/Tiles/cave/080.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/080  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/080.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/081	client/Assets/Resources/Clover/D2/Tiles/cave/081.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/081  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/081.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/082	client/Assets/Resources/Clover/D2/Tiles/cave/082.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/082  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/082.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/083	client/Assets/Resources/Clover/D2/Tiles/cave/083.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/083  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/083.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/084	client/Assets/Resources/Clover/D2/Tiles/cave/084.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:188 (键 cave/084  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/084.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/085	client/Assets/Resources/Clover/D2/Tiles/cave/085.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:202 (键 cave/085  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/085.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/086	client/Assets/Resources/Clover/D2/Tiles/cave/086.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:201 (键 cave/086  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/086.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/087	client/Assets/Resources/Clover/D2/Tiles/cave/087.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:197 (键 cave/087  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/087.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/088	client/Assets/Resources/Clover/D2/Tiles/cave/088.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:196 (键 cave/088  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/088.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/089	client/Assets/Resources/Clover/D2/Tiles/cave/089.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:184 (键 cave/089  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/089.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/090	client/Assets/Resources/Clover/D2/Tiles/cave/090.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:182 (键 cave/090  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/090.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/101	client/Assets/Resources/Clover/D2/Tiles/cave/101.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:214 (键 cave/101  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/101.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/102	client/Assets/Resources/Clover/D2/Tiles/cave/102.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:213 (键 cave/102  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/102.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/103	client/Assets/Resources/Clover/D2/Tiles/cave/103.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:207 (键 cave/103  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/103.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/104	client/Assets/Resources/Clover/D2/Tiles/cave/104.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:206 (键 cave/104  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/104.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/113	client/Assets/Resources/Clover/D2/Tiles/cave/113.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1498 (键 cave/113  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/113.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/114	client/Assets/Resources/Clover/D2/Tiles/cave/114.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1488 (键 cave/114  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/114.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/115	client/Assets/Resources/Clover/D2/Tiles/cave/115.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1497 (键 cave/115  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/115.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/116	client/Assets/Resources/Clover/D2/Tiles/cave/116.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1496 (键 cave/116  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/116.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/117	client/Assets/Resources/Clover/D2/Tiles/cave/117.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:216 (键 cave/117  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/117.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/118	client/Assets/Resources/Clover/D2/Tiles/cave/118.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:215 (键 cave/118  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/118.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/119	client/Assets/Resources/Clover/D2/Tiles/cave/119.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1465 (键 cave/119  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/119.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/120	client/Assets/Resources/Clover/D2/Tiles/cave/120.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1464 (键 cave/120  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/120.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/121	client/Assets/Resources/Clover/D2/Tiles/cave/121.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1487 (键 cave/121  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/121.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/122	client/Assets/Resources/Clover/D2/Tiles/cave/122.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1486 (键 cave/122  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/122.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/123	client/Assets/Resources/Clover/D2/Tiles/cave/123.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:209 (键 cave/123  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/123.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/124	client/Assets/Resources/Clover/D2/Tiles/cave/124.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:208 (键 cave/124  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/124.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/125	client/Assets/Resources/Clover/D2/Tiles/cave/125.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1456 (键 cave/125  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/125.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/126	client/Assets/Resources/Clover/D2/Tiles/cave/126.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1455 (键 cave/126  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/126.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/127	client/Assets/Resources/Clover/D2/Tiles/cave/127.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1506 (键 cave/127  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/127.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/128	client/Assets/Resources/Clover/D2/Tiles/cave/128.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1505 (键 cave/128  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/128.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/129	client/Assets/Resources/Clover/D2/Tiles/cave/129.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:3239 (键 cave/129  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/129.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/130	client/Assets/Resources/Clover/D2/Tiles/cave/130.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:3238 (键 cave/130  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/130.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/131	client/Assets/Resources/Clover/D2/Tiles/cave/131.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:3235 (键 cave/131  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/131.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/132	client/Assets/Resources/Clover/D2/Tiles/cave/132.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:3234 (键 cave/132  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/132.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/133	client/Assets/Resources/Clover/D2/Tiles/cave/133.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1473 (键 cave/133  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/133.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/134	client/Assets/Resources/Clover/D2/Tiles/cave/134.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1472 (键 cave/134  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/134.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/135	client/Assets/Resources/Clover/D2/Tiles/cave/135.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1468 (键 cave/135  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/135.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/136	client/Assets/Resources/Clover/D2/Tiles/cave/136.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1467 (键 cave/136  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/136.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/137	client/Assets/Resources/Clover/D2/Tiles/cave/137.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1482 (键 cave/137  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/137.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/138	client/Assets/Resources/Clover/D2/Tiles/cave/138.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1481 (键 cave/138  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/138.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/139	client/Assets/Resources/Clover/D2/Tiles/cave/139.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1477 (键 cave/139  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/139.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/140	client/Assets/Resources/Clover/D2/Tiles/cave/140.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1476 (键 cave/140  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/140.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/141	client/Assets/Resources/Clover/D2/Tiles/cave/141.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:233 (键 cave/141  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/141.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/142	client/Assets/Resources/Clover/D2/Tiles/cave/142.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:232 (键 cave/142  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/142.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/143	client/Assets/Resources/Clover/D2/Tiles/cave/143.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:224 (键 cave/143  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/143.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/144	client/Assets/Resources/Clover/D2/Tiles/cave/144.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:223 (键 cave/144  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/144.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/145	client/Assets/Resources/Clover/D2/Tiles/cave/145.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:251 (键 cave/145  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/145.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/146	client/Assets/Resources/Clover/D2/Tiles/cave/146.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:250 (键 cave/146  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/146.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/147	client/Assets/Resources/Clover/D2/Tiles/cave/147.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:248 (键 cave/147  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/147.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/148	client/Assets/Resources/Clover/D2/Tiles/cave/148.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:247 (键 cave/148  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/148.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/149	client/Assets/Resources/Clover/D2/Tiles/cave/149.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1301 (键 cave/149  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/149.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/150	client/Assets/Resources/Clover/D2/Tiles/cave/150.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1300 (键 cave/150  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/150.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/151	client/Assets/Resources/Clover/D2/Tiles/cave/151.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1295 (键 cave/151  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/151.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/152	client/Assets/Resources/Clover/D2/Tiles/cave/152.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:1294 (键 cave/152  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/152.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/153	client/Assets/Resources/Clover/D2/Tiles/cave/153.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:175 (键 cave/153  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/153.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/162	client/Assets/Resources/Clover/D2/Tiles/cave/162.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:780 (键 cave/162  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/162.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/163	client/Assets/Resources/Clover/D2/Tiles/cave/163.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:801 (键 cave/163  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/163.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/164	client/Assets/Resources/Clover/D2/Tiles/cave/164.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:2205 (键 cave/164  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/164.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/165	client/Assets/Resources/Clover/D2/Tiles/cave/165.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:759 (键 cave/165  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/165.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/166	client/Assets/Resources/Clover/D2/Tiles/cave/166.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:681 (键 cave/166  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/166.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/167	client/Assets/Resources/Clover/D2/Tiles/cave/167.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:676 (键 cave/167  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/167.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/168	client/Assets/Resources/Clover/D2/Tiles/cave/168.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:680 (键 cave/168  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/168.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/169	client/Assets/Resources/Clover/D2/Tiles/cave/169.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:684 (键 cave/169  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/169.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/170	client/Assets/Resources/Clover/D2/Tiles/cave/170.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:785 (键 cave/170  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/170.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/171	client/Assets/Resources/Clover/D2/Tiles/cave/171.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:784 (键 cave/171  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/171.png)	3	脚本断言	D1D2D3资产与几何
D2几何	tile:Tiles/cave/172	client/Assets/Resources/Clover/D2/Tiles/cave/172.png	client/Assets/Scripts/Module/Map/MapGenCaveLayout.cs:779 (键 cave/172  ⇒ 盘上=client/Assets/Resources/Clover/D2/Tiles/cave/172.png)	3	脚本断言	D1D2D3资产与几何
